,word,binary_score
5835,suddenness,-1.0
5836,sue,-1.0
5837,sued,-1.0
5838,sues,-1.0
5839,suffer,-1.0
5840,sufferance,-1.0
5841,suffered,-1.0
5842,suffering,-1.0
5843,suffers,-1.0
5844,suing,-1.0
5845,suitable,1.0
5846,sulky,-1.0
5847,sullen,-1.0
5848,sully,-1.0
5849,summon,-1.0
5850,summoned,-1.0
5851,summoning,-1.0
5852,summons,-1.0
5853,summonses,-1.0
5854,sunburn,-1.0
5855,sunnily,1.0
5856,superannuated,-1.0
5857,superb,1.0
5858,supercharge,1.0
5859,superfluity,-1.0
5860,superfluous,-1.0
5861,superior,1.0
5862,superlative,1.0
5863,superordinate,1.0
5864,superscript,1.0
5865,supplanting,-1.0
5866,supplication,-1.0
5867,support,-1.0
5868,supporting,1.0
5869,supposed,-1.0
5870,supposedly,-1.0
5871,suppress,-1.0
5872,suppression,-1.0
5873,surcharge,-1.0
5874,sure-footed,1.0
5875,surefooted,1.0
5876,surfeit,-1.0
5877,surmise,-1.0
5878,surmount,0.0
5879,surpass,1.0
5880,surpassed,1.0
5881,surpasses,1.0
5882,surpassing,1.0
5883,surrender,-1.0
5884,surround,-1.0
5885,susceptibility,-1.0
5886,susceptible,-1.0
5887,susceptibleness,-1.0
5888,suspect,-1.0
5889,suspected,-1.0
5890,suspects,-1.0
5891,suspend,-1.0
5892,suspended,-1.0
5893,suspending,-1.0
5894,suspends,-1.0
5895,suspension,-1.0
5896,suspension system,-1.0
5897,suspensions,-1.0
5898,suspicion,-1.0
5899,suspicions,-1.0
5900,suspicious,-1.0
5901,suspiciously,-1.0
5902,suspiciousness,-1.0
5903,sustain,-1.0
5904,swag,-1.0
5905,swage,-1.0
5906,sweep,-1.0
5907,sweep over,-1.0
5908,sweep up,-1.0
5909,sweetening,1.0
5910,swell,1.0
5911,swerve,-1.0
5912,swimmingly,1.0
5913,swindle,-1.0
5914,swing,-1.0
5915,switch off,-1.0
5916,sympathetic,1.0
5917,systematisation,-1.0
5918,systematization,-1.0
5919,table,-1.0
5920,taboo,-1.0
5921,tabu,-1.0
5922,tailor,-1.0
5923,taint,-1.0
5924,tainted,-1.0
5925,tainting,-1.0
5926,taints,-1.0
5927,take a chance,-1.0
5928,take a hop,1.0
5929,take aback,-1.0
5930,take away,-1.0
5931,take back,-1.0
5932,take chances,-1.0
5933,take down,-1.0
5934,take exception,-1.0
5935,take in,1.0
5936,take issue,-1.0
5937,take leave,-1.0
5938,take out,-1.0
5939,take over,-1.0
5940,take stock,-1.0
5941,take the stand,-1.0
5942,taking hold,-1.0
5943,taking into custody,-1.0
5944,tamper,-1.0
5945,tampered,-1.0
5946,tangle,-1.0
5947,tangled,-1.0
5948,tap,-1.0
5949,tardily,0.0
5950,tardy,-1.0
5951,tarriance,-1.0
5952,tarry,-1.0
5953,tatterdemalion,-1.0
5954,taxing,-1.0
5955,tearing,-1.0
5956,tearing down,-1.0
5957,teasing,-1.0
5958,technical,1.0
5959,technique,1.0
5960,tedious,-1.0
5961,teemingness,1.0
5962,tell,0.0
5963,telling,1.0
5964,temperamental,-1.0
5965,tempestuousness,-1.0
5966,temporary,-1.0
5967,temporary removal,-1.0
5968,tenacious,-1.0
5969,tenaciousness,-1.0
5970,tenacity,-1.0
5971,tenderloin,-1.0
5972,tenor,-1.0
5973,tense,-1.0
5974,tense up,-1.0
5975,tenseness,-1.0
5976,tension,-1.0
5977,tentative,-1.0
5978,terminate,-1.0
5979,terminated,-1.0
5980,terminates,-1.0
5981,terminating,-1.0
5982,termination,-1.0
5983,terminations,-1.0
5984,terminus,-1.0
5985,terms,-1.0
5986,terrible,0.0
5987,terrific,1.0
5988,terror,-1.0
5989,testify,-1.0
5990,testifying,-1.0
5991,thaumaturgy,-1.0
5992,thin,-1.0
5993,thin out,-1.0
5994,think,-1.0
5995,thinned,-1.0
5996,thoroughgoing,1.0
5997,thoroughly,1.0
5998,thought-provoking,-1.0
5999,threat,-1.0
6000,threaten,-1.0
6001,threatened,-1.0
6002,threatening,-1.0
6003,threatens,-1.0
6004,threats,-1.0
6005,thrive,1.0
6006,thriving,1.0
6007,throttle,-1.0
6008,throw,-1.0
6009,throw away,-1.0
6010,throw in,-1.0
6011,throw in the towel,-1.0
6012,throw off,-1.0
6013,throw out,0.0
6014,throw overboard,-1.0
6015,throw up,-1.0
6016,thrust,-1.0
6017,thunder,1.0
6018,thwart,-1.0
6019,thwarted,-1.0
6020,thwarting,-1.0
6021,tick over,-1.0
6022,ticket,-1.0
6023,tie-up,-1.0
6024,tight,-1.0
6025,tighten,-1.0
6026,tighten up,-1.0
6027,tightening,-1.0
6028,tilt,-1.0
6029,time lag,-1.0
6030,time out,-1.0
6031,timeserving,-1.0
6032,timid,-1.0
6033,tinge,-1.0
6034,tip over,-1.0
6035,tiresome,-1.0
6036,title,-1.0
6037,to a fault,-1.0
6038,to-do,-1.0
6039,toilsome,-1.0
6040,tolerate,-1.0
6041,tolerated,-1.0
6042,tolerates,-1.0
6043,tolerating,-1.0
6044,toleration,-1.0
6045,tone,1.0
6046,tone down,-1.0
6047,tone up,1.0
6048,too,-1.0
6049,topper,1.0
6050,topsy-turvy,-1.0
6051,torment,-1.0
6052,torpid,-1.0
6053,tortuous,-1.0
6054,tortuously,-1.0
6055,tortuousness,-1.0
6056,torture,-1.0
6057,toss,-1.0
6058,toss away,-1.0
6059,toss out,-1.0
6060,touch,-1.0
6061,touch on,-1.0
6062,tough,-1.0
6063,trade embargo,-1.0
6064,trade good,1.0
6065,trade stoppage,-1.0
6066,traducement,-1.0
6067,tragedies,-1.0
6068,tragedy,-1.0
6069,tragic,-1.0
6070,tragical,-1.0
6071,tragically,-1.0
6072,trail,-1.0
6073,trailblazer,1.0
6074,traitorously,-1.0
6075,trammel,-1.0
6076,tranquil,1.0
6077,transcend,1.0
6078,transcendent,1.0
6079,transfer,-1.0
6080,transgress,-1.0
6081,translation,-1.0
6082,transparence,1.0
6083,transparency,1.0
6084,transparentness,1.0
6085,transport,1.0
6086,trauma,-1.0
6087,traumatic,-1.0
6088,traumatise,-1.0
6089,traumatize,-1.0
6090,travail,-1.0
6091,travel by,1.0
6092,traverse,-1.0
6093,treacherous,-1.0
6094,treacherously,-1.0
6095,treasonably,-1.0
6096,tremendous,1.0
6097,tremendously,1.0
6098,trench,-1.0
6099,trend,-1.0
6100,trespass,-1.0
6101,trespassing,-1.0
6102,tributary,1.0
6103,trick,-1.0
6104,trigger-happy,-1.0
6105,trim,-1.0
6106,trim back,-1.0
6107,trim down,-1.0
6108,trimmed,-1.0
6109,trip,-1.0
6110,trip-up,-1.0
6111,trivial,-1.0
6112,trouble,-1.0
6113,trouble oneself,-1.0
6114,troubled,-1.0
6115,troubles,-1.0
6116,troublesomeness,-1.0
6117,troubling,-1.0
6118,true,1.0
6119,truehearted,1.0
6120,trump,1.0
6121,trust,1.0
6122,try,-1.0
6123,trying,-1.0
6124,tumble,-1.0
6125,tumble-down,-1.0
6126,tump over,-1.0
6127,tumult,-1.0
6128,tumultuous,-1.0
6129,tune,-1.0
6130,turbulence,-1.0
6131,turbulency,-1.0
6132,turbulent,-1.0
6133,turmoil,0.0
6134,turn a loss,-1.0
6135,turn away,-1.0
6136,turn back,-1.0
6137,turn down,-1.0
6138,turn off,-1.0
6139,turn on,1.0
6140,turn out,-1.0
6141,turn over,-1.0
6142,turnover,-1.0
6143,twine,-1.0
6144,twist,-1.0
6145,twisted,-1.0
6146,twisting,-1.0
6147,twisty,-1.0
6148,two-faced,-1.0
6149,typic,1.0
6150,typical,1.0
6151,ugly,-1.0
6152,umbrage,-1.0
6153,unable,-1.0
6154,unaccented,-1.0
6155,unacceptable,-1.0
6156,unacceptably,-1.0
6157,unaccepted,-1.0
6158,unaccessible,-1.0
6159,unaccounted,-1.0
6160,unaccredited,-1.0
6161,unadulterated,1.0
6162,unadvisable,-1.0
6163,unannounced,-1.0
6164,unanticipated,-1.0
6165,unapproved,-1.0
6166,unassailable,1.0
6167,unattackable,1.0
6168,unattended,-1.0
6169,unattractive,-1.0
6170,unauthorised,-1.0
6171,unauthorized,-1.0
6172,unavailability,-1.0
6173,unavailable,-1.0
6174,unavoidable,-1.0
6175,unavoidably,-1.0
6176,unaware,-1.0
6177,unbalance,-1.0
6178,unbalanced,-1.0
6179,unbecoming,-1.0
6180,unbelievable,1.0
6181,unbelievably,1.0
6182,uncalled-for,-1.0
6183,uncertain,-1.0
6184,uncertainty,-1.0
6185,unchanging,1.0
6186,uncheerful,-1.0
6187,uncollectable,-1.0
6188,uncollected,-1.0
6189,uncollectibility,-1.0
6190,uncollectible,-1.0
6191,uncollectibles,-1.0
6192,uncomely,-1.0
6193,uncompetitive,-1.0
6194,uncomplete,-1.0
6195,uncompleted,-1.0
6196,uncongenial,-1.0
6197,unconnected,-1.0
6198,unconscionable,-1.0
6199,unconscionably,-1.0
6200,unconstraint,-1.0
6201,uncontrollable,-1.0
6202,uncontrollably,-1.0
6203,uncontrolled,-1.0
6204,unconventional,-1.0
6205,uncorrectable,-1.0
6206,uncorrected,-1.0
6207,uncorroborated,-1.0
6208,uncover,-1.0
6209,uncovered,-1.0
6210,uncovering,-1.0
6211,uncovers,-1.0
6212,undecided,-1.0
6213,undecomposed,1.0
6214,undeliverable,-1.0
6215,undelivered,-1.0
6216,undependable,-1.0
6217,under the weather,-1.0
6218,underachieve,-1.0
6219,undercapitalized,-1.0
6220,undercut,-1.0
6221,undercuts,-1.0
6222,undercutting,-1.0
6223,underestimate,-1.0
6224,underestimated,-1.0
6225,underestimates,-1.0
6226,underestimating,-1.0
6227,underestimation,-1.0
6228,underfunded,-1.0
6229,underinsured,-1.0
6230,undermine,-1.0
6231,undermined,-1.0
6232,undermines,-1.0
6233,undermining,-1.0
6234,underpaid,-1.0
6235,underpay,-1.0
6236,underpayment,-1.0
6237,underpayments,-1.0
6238,underpays,-1.0
6239,underperform,-1.0
6240,underperformance,-1.0
6241,underperformed,-1.0
6242,underperforming,-1.0
6243,underperforms,-1.0
6244,underproduce,-1.0
6245,underproduced,-1.0
6246,underproduction,-1.0
6247,underrate,-1.0
6248,underrating,-1.0
6249,underreckoning,-1.0
6250,underreporting,-1.0
6251,undersell,-1.0
6252,understate,-1.0
6253,understated,-1.0
6254,understatement,-1.0
6255,understatements,-1.0
6256,understates,-1.0
6257,understating,-1.0
6258,underutilization,-1.0
6259,underutilized,-1.0
6260,undervalue,-1.0
6261,undesirable,-1.0
6262,undesired,-1.0
6263,undetected,-1.0
6264,undetermined,-1.0
6265,undisciplined,-1.0
6266,undisclosed,-1.0
6267,undivided,1.0
6268,undocumented,-1.0
6269,undress,-1.0
6270,undue,-1.0
6271,unduly,-1.0
6272,uneconomic,-1.0
6273,uneconomical,-1.0
6274,uneconomically,-1.0
6275,uneffective,-1.0
6276,unemployed,-1.0
6277,unemployed people,-1.0
6278,unemployment,-1.0
6279,unentitled,-1.0
6280,unenviable,-1.0
6281,unequal,-1.0
6282,unequal to,-1.0
6283,unequaled,1.0
6284,unequalled,1.0
6285,unethical,-1.0
6286,unethically,-1.0
6287,uneven,-1.0
6288,unexceeded,1.0
6289,unexcelled,1.0
6290,unexcused,-1.0
6291,unexpected,-1.0
6292,unexpectedly,-1.0
6293,unfair,-1.0
6294,unfairly,-1.0
6295,unfairness,-1.0
6296,unfavorability,-1.0
6297,unfavorable,-1.0
6298,unfavorable judgment,-1.0
6299,unfavorably,-1.0
6300,unfavourable,-1.0
6301,unfavourably,-1.0
6302,unfeasible,-1.0
6303,unfit,-1.0
6304,unfitness,-1.0
6305,unfitting,-1.0
6306,unfledged,-1.0
6307,unforeseeable,-1.0
6308,unforeseen,-1.0
6309,unforseen,-1.0
6310,unfortunate,-1.0
6311,unfortunate person,-1.0
6312,unfortunately,-1.0
6313,unfounded,-1.0
6314,unfriendly,-1.0
6315,unfulfilled,-1.0
6316,unfunded,-1.0
6317,ungathered,-1.0
6318,ungovernable,-1.0
6319,ungratified,-1.0
6320,unhappy,-1.0
6321,unheeded,-1.0
6322,unheralded,-1.0
6323,unhinge,-1.0
6324,unhinged,-1.0
6325,unhurriedness,-1.0
6326,unimaginable,-1.0
6327,uninsured,-1.0
6328,unintended,-1.0
6329,unintentional,-1.0
6330,unintentionally,-1.0
6331,unique,1.0
6332,unity,1.0
6333,unjust,-1.0
6334,unjustifiable,-1.0
6335,unjustifiably,-1.0
6336,unjustified,-1.0
6337,unjustly,-1.0
6338,unkept,-1.0
6339,unknowing,-1.0
6340,unknowingly,-1.0
6341,unknowingness,-1.0
6342,unknowledgeable,-1.0
6343,unlawful,-1.0
6344,unlawfully,-1.0
6345,unlicenced,-1.0
6346,unlicensed,-1.0
6347,unliquidated,-1.0
6348,unload,-1.0
6349,unlooked-for,-1.0
6350,unluckily,-1.0
6351,unmanageable,-1.0
6352,unmarked,-1.0
6353,unmarketable,-1.0
6354,unmasking,-1.0
6355,unmatchable,1.0
6356,unmatched,1.0
6357,unmated,1.0
6358,unmerchantable,-1.0
6359,unmeritorious,-1.0
6360,unnatural,-1.0
6361,unnaturally,-1.0
6362,unnecessarily,-1.0
6363,unnecessary,-1.0
6364,unneeded,-1.0
6365,unnoted,-1.0
6366,unobtainable,-1.0
6367,unoccupied,-1.0
6368,unopen,-1.0
6369,unorthodox,-1.0
6370,unostentatious,-1.0
6371,unpaid,-1.0
6372,unpaired,1.0
6373,unparalleled,1.0
6374,unpatriotic,-1.0
6375,unperformed,-1.0
6376,unplanned,-1.0
6377,unplayful,-1.0
6378,unpopular,-1.0
6379,unpredictability,-1.0
6380,unpredictable,-1.0
6381,unpredictably,-1.0
6382,unpredicted,-1.0
6383,unpretentious,-1.0
6384,unprocurable,-1.0
6385,unproductive,-1.0
6386,unprofitability,-1.0
6387,unprofitable,-1.0
6388,unprofitableness,-1.0
6389,unqualified,-1.0
6390,unrealised,-1.0
6391,unrealistic,-1.0
6392,unrealized,-1.0
6393,unreasonable,-1.0
6394,unreasonableness,-1.0
6395,unreasonably,-1.0
6396,unreceptive,-1.0
6397,unreconcilable,-1.0
6398,unrecoverable,-1.0
6399,unrecovered,-1.0
6400,unregularity,-1.0
6401,unreimbursed,-1.0
6402,unrelenting,-1.0
6403,unreliable,-1.0
6404,unremedied,-1.0
6405,unreported,-1.0
6406,unresolved,-1.0
6407,unrest,-1.0
6408,unrestrained,1.0
6409,unrevealed,-1.0
6410,unripe,-1.0
6411,unripened,-1.0
6412,unrivaled,1.0
6413,unrivalled,1.0
6414,unruffled,1.0
6415,unruly,-1.0
6416,unsafe,-1.0
6417,unsalable,-1.0
6418,unsaleable,-1.0
6419,unsated,-1.0
6420,unsatiated,-1.0
6421,unsatisfactory,-1.0
6422,unsatisfied,-1.0
6423,unsatisfying,-1.0
6424,unsavory,-1.0
6425,unsavoury,-1.0
6426,unscheduled,-1.0
6427,unseasonable,-1.0
6428,unseemly,-1.0
6429,unsellable,-1.0
6430,unserviceable,-1.0
6431,unskilled,-1.0
6432,unsold,-1.0
6433,unsolved,-1.0
6434,unsought,-1.0
6435,unsound,-1.0
6436,unspoiled,1.0
6437,unspoilt,1.0
6438,unstabilized,-1.0
6439,unstable,-1.0
6440,unstableness,-1.0
6441,unsubstantiated,-1.0
6442,unsuccessful,-1.0
6443,unsuccessful person,-1.0
6444,unsuccessfully,-1.0
6445,unsufferable,-1.0
6446,unsuitability,-1.0
6447,unsuitable,-1.0
6448,unsuitableness,-1.0
6449,unsuitably,-1.0
6450,unsuited,-1.0
6451,unsure,-1.0
6452,unsurpassed,1.0
6453,unsuspected,-1.0
6454,unsuspecting,-1.0
6455,unsuspicious,-1.0
6456,unsustainable,-1.0
6457,unsympathetic,-1.0
6458,untempting,-1.0
6459,untenable,-1.0
6460,untenanted,-1.0
6461,untimely,-1.0
6462,untouchable,-1.0
6463,untoward,-1.0
6464,untrue,-1.0
6465,untrusted,-1.0
6466,untrusting,-1.0
6467,untruth,-1.0
6468,untruthful,-1.0
6469,untruthfully,-1.0
6470,untruthfulness,-1.0
6471,untruths,-1.0
6472,untune,-1.0
6473,unusable,-1.0
6474,unuseable,-1.0
6475,unused,-1.0
6476,unusual person,-1.0
6477,unveil,-1.0
6478,unvendible,-1.0
6479,unvoluntary,-1.0
6480,unwanted,-1.0
6481,unwarrantable,-1.0
6482,unwarranted,-1.0
6483,unwelcome,-1.0
6484,unwell,-1.0
6485,unwilled,-1.0
6486,unwilling,-1.0
6487,unwillingness,-1.0
6488,unwished,-1.0
6489,unwished-for,-1.0
6490,unwitting,-1.0
6491,unwittingly,-1.0
6492,unworkable,-1.0
6493,unworthy,-1.0
6494,unwrap,-1.0
6495,unyielding,-1.0
6496,up,1.0
6497,upchuck,-1.0
6498,upgrade,1.0
6499,upheaval,0.0
6500,upright,1.0
6501,uprising,-1.0
6502,upset,-1.0
6503,upturn,1.0
6504,upturned,-1.0
6505,upturns,1.0
6506,urge,-1.0
6507,urge on,-1.0
6508,urgency,-1.0
6509,urgent,-1.0
6510,urging,-1.0
6511,use,0.0
6512,use up,-1.0
6513,used,-1.0
6514,usher out,-1.0
6515,using,-1.0
6516,usurious,-1.0
6517,usurp,-1.0
6518,usurpation,-1.0
6519,usurped,-1.0
6520,usurping,-1.0
6521,usurps,-1.0
6522,usury,-1.0
6523,utter,1.0
6524,utterly,1.0
6525,vacate,-1.0
6526,valuable,1.0
6527,vandalism,-1.0
6528,vanish,-1.0
6529,vantage,1.0
6530,var.,-1.0
6531,variance,-1.0
6532,variant,-1.0
6533,various,1.0
6534,vary,-1.0
6535,vastness,1.0
6536,veer,-1.0
6537,vehemence,-1.0
6538,vehement,-1.0
6539,venal,-1.0
6540,venally,-1.0
6541,venerate,-1.0
6542,veneration,-1.0
6543,vengeance,-1.0
6544,venom,-1.0
6545,venture,-1.0
6546,verboten,-1.0
6547,verdict,-1.0
6548,verdicts,-1.0
6549,versatile,1.0
6550,versatility,1.0
6551,veto,-1.0
6552,vetoed,-1.0
6553,vex,-1.0
6554,vexation,-1.0
6555,vexatious,-1.0
6556,vexed,-1.0
6557,vexing,-1.0
6558,vibrancy,1.0
6559,vibrant,1.0
6560,vicious,-1.0
6561,victim,-1.0
6562,victimisation,-1.0
6563,victimised,-1.0
6564,victimization,-1.0
6565,victimize,-1.0
6566,victimized,-1.0
6567,victims,-1.0
6568,victor,1.0
6569,victorious,1.0
6570,vie,-1.0
6571,vigorish,-1.0
6572,vile,-1.0
6573,vilification,-1.0
6574,vindicated,-1.0
6575,vindication,-1.0
6576,vindicatory,-1.0
6577,violate,-1.0
6578,violated,-1.0
6579,violates,-1.0
6580,violating,-1.0
6581,violation,-1.0
6582,violations,-1.0
6583,violative,-1.0
6584,violator,-1.0
6585,violators,-1.0
6586,violence,-1.0
6587,violent,-1.0
6588,violently,-1.0
6589,visionary,-1.0
6590,visit,-1.0
6591,vital,-1.0
6592,vitiate,-1.0
6593,vitiated,-1.0
6594,vitiates,-1.0
6595,vitiating,-1.0
6596,vitiation,-1.0
6597,vivacious,1.0
6598,vivid,1.0
6599,vogue,1.0
6600,void,-1.0
6601,voided,-1.0
6602,voiding,-1.0
6603,volatile,-1.0
6604,volatility,-1.0
6605,voluminous,-1.0
6606,volunteer,-1.0
6607,vomit,-1.0
6608,vomit up,-1.0
6609,vomiting,-1.0
6610,vote down,-1.0
6611,vote out,-1.0
6612,vulgarism,-1.0
6613,vulnerabilities,-1.0
6614,vulnerability,-1.0
6615,vulnerable,-1.0
6616,vulnerably,-1.0
6617,vulturine,-1.0
6618,vulturous,-1.0
6619,wagerer,1.0
6620,wages,1.0
6621,wait,-1.0
6622,waive,-1.0
6623,wake,-1.0
6624,wandering,-1.0
6625,wane,-1.0
6626,wangle,-1.0
6627,want,0.0
6628,wanting,-1.0
6629,wanton,1.0
6630,wantonness,-1.0
6631,ward off,-1.0
6632,ware,-1.0
6633,warm,1.0
6634,warn,-1.0
6635,warned,-1.0
6636,warning,0.0
6637,warnings,-1.0
6638,warns,-1.0
6639,warp,-1.0
6640,wary,-1.0
6641,wash,-1.0
6642,washy,-1.0
6643,waste,-1.0
6644,wasted,-1.0
6645,wasteful,-1.0
6646,wasting,-1.0
6647,wasting away,-1.0
6648,watery,-1.0
6649,wayward,-1.0
6650,weak,-1.0
6651,weaken,-1.0
6652,weakened,-1.0
6653,weakening,-1.0
6654,weakens,-1.0
6655,weaker,-1.0
6656,weakest,-1.0
6657,weakly,-1.0
6658,weakness,-1.0
6659,weaknesses,-1.0
6660,wear,-1.0
6661,wear away,-1.0
6662,wear out,-1.0
6663,wearing,-1.0
6664,wearing away,-1.0
6665,wearisome,-1.0
6666,weather,1.0
6667,weathered,1.0
6668,weathering,1.0
6669,weathers,1.0
6670,wedge,-1.0
6671,weigh,-1.0
6672,weighed down,-1.0
6673,weight,-1.0
6674,weight down,-1.0
6675,weight-lift,-1.0
6676,weightlift,-1.0
6677,welfare,1.0
6678,well,1.0
6679,well over,-1.0
6680,well-chosen,1.0
6681,well-disposed,1.0
6682,well-fixed,1.0
6683,well-heeled,1.0
6684,well-off,1.0
6685,well-situated,1.0
6686,well-to-do,1.0
6687,whelm,-1.0
6688,whip,-1.0
6689,wholeness,1.0
6690,wicked,-1.0
6691,wideness,1.0
6692,wild,0.0
6693,wildcat,-1.0
6694,wildness,-1.0
6695,wilfully,-1.0
6696,willful neglect,-1.0
6697,willfully,-1.0
6698,win,1.0
6699,wind up,1.0
6700,windfall,1.0
6701,winding,-1.0
6702,windup,-1.0
6703,windy,-1.0
6704,winner,1.0
6705,winners,1.0
6706,winning,1.0
6707,winnings,1.0
6708,winnow out,-1.0
6709,wipe out,-1.0
6710,wiped out,-1.0
6711,wipeout,-1.0
6712,wish,1.0
6713,with child,1.0
6714,withdraw,-1.0
6715,withering,-1.0
6716,wittingly,-1.0
6717,woe,-1.0
6718,woebegone,-1.0
6719,wonder,-1.0
6720,wonderful,1.0
6721,wondering,-1.0
6722,wondrous,1.0
6723,woolgather,1.0
6724,word of advice,-1.0
6725,work,0.0
6726,work out,1.0
6727,work up,1.0
6728,worked up,1.0
6729,worried,-1.0
6730,worries,-1.0
6731,worriment,-1.0
6732,worrisome,-1.0
6733,worry,-1.0
6734,worrying,-1.0
6735,worse,-1.0
6736,worsen,-1.0
6737,worsened,-1.0
6738,worsening,-1.0
6739,worsens,-1.0
6740,worst,-1.0
6741,worthful,1.0
6742,worthless,-1.0
6743,worthy,1.0
6744,wound,-1.0
6745,wounded,-1.0
6746,wretched,-1.0
6747,wring,-1.0
6748,write out,-1.0
6749,writedown,-1.0
6750,writedowns,-1.0
6751,writeoff,-1.0
6752,writeoffs,-1.0
6753,wrong,-1.0
6754,wrongdoer,-1.0
6755,wrongdoing,-1.0
6756,wrongdoings,-1.0
6757,wrongful,-1.0
6758,wrongful conduct,-1.0
6759,wrongfully,-1.0
6760,wrongfulness,-1.0
6761,wrongly,-1.0
6762,wrongness,-1.0
6763,yard bird,-1.0
6764,yardbird,-1.0
6765,yarn-dye,1.0
6766,yield,-1.0
6767,yielding,-1.0
6768,young,-1.0
6769,young lady,-1.0
6770,young woman,-1.0
